"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"934","RT @mbeisen: I'm sorry for @plosone #CreatorGate - but daily soft failings of #peerreview and glamour humping are far far worse for science",FALSE,0,NA,2016-03-04 02:25:40,FALSE,NA,"705579936334135297",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hswapnil",31,TRUE,FALSE,NA,NA
"935","@anxosan @PLOSONE please do",FALSE,0,"anxosan",2016-03-04 02:23:59,FALSE,"705374529649053696","705579510704398337","254497239","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","YHWH_SWORD",0,FALSE,FALSE,NA,NA
"936","RT @theladybeck: So much for peer review: the Creator gets a @PLOSONE mention in hand mobility https://t.co/drdEB8NIDk",FALSE,0,NA,2016-03-04 02:23:13,FALSE,NA,"705579318588674048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jamesrco",1,TRUE,FALSE,NA,NA
"937","RT @simonmd: Thanks @PLOSONE for feeding arguments to those who say open access = lower quality. The  #Creatorgate article is a harmful dis…",FALSE,0,NA,2016-03-04 02:22:58,FALSE,NA,"705579255078334464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sweemeng",8,TRUE,FALSE,NA,NA
"938","@anxosan @PLOSONE So you have a faith that we come from the mud.  That's fine.  There is no evidence of this but believe what you will.",FALSE,0,"anxosan",2016-03-04 02:19:55,FALSE,"705374529649053696","705578490633048068","254497239","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","David_Rich2",0,FALSE,FALSE,NA,NA
"939","RT @TomHoltzPaleo: #PLOSONE: Presence of Breeding Birds Improves Body Condition for a Crocodilian Nest Protector https://t.co/ukNN8x6iBR",FALSE,0,NA,2016-03-04 02:19:43,FALSE,NA,"705578440469061633",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hirolichyi10",2,TRUE,FALSE,NA,NA
"940","""Participating in [Western scientific] cultural isolation is racist."" #CreationismDerangementSyndrome in #PLOSONE https://t.co/EI7za1ihE9",FALSE,0,NA,2016-03-04 02:17:38,FALSE,NA,"705577913828188161",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CircleReader",0,FALSE,FALSE,NA,NA
"941","@PLOSONE #handofgod https://t.co/lFuyWjEyJa",FALSE,0,"PLOSONE",2016-03-04 02:17:03,FALSE,NA,"705577768608661505","27596259","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ObreroFuturista",0,FALSE,FALSE,NA,NA
"942","RT @TomHoltzPaleo: #PLOSONE: Presence of Breeding Birds Improves Body Condition for a Crocodilian Nest Protector https://t.co/ukNN8x6iBR",FALSE,0,NA,2016-03-04 02:17:00,FALSE,NA,"705577755212025856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FriEric",2,TRUE,FALSE,NA,NA
"943","#PLOSONE: Presence of Breeding Birds Improves Body Condition for a Crocodilian Nest Protector https://t.co/ukNN8x6iBR",FALSE,3,NA,2016-03-04 02:16:11,FALSE,NA,"705577551318671360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TomHoltzPaleo",2,FALSE,FALSE,NA,NA
"944","RT @SFriedScientist: It took @PLOSONE one day to review and retract #HandofGod paper. It took the Lancet 12 years to retract Wakefield's an…",FALSE,0,NA,2016-03-04 02:13:58,FALSE,NA,"705576992809328640",NA,"<a href=""http://gplus.to/carbonandroid"" rel=""nofollow"">Carbon v2</a>","Schenck",67,TRUE,FALSE,NA,NA
"945","@mbeisen @lteytelman @PLOSONE Post-pub doesn't necessarily solve glamour humping, though. Shit like F1000 could flourish as PPPR.",FALSE,0,"mbeisen",2016-03-04 02:12:50,FALSE,"705400636175568900","705576708552916993","19843630","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sennoma",0,FALSE,FALSE,NA,NA
"946","RT @joaconavajas: @PLOSONE  this is the one and only #handofgod https://t.co/2sZWAmOWkp https://t.co/k5DQUwzd8L",FALSE,0,NA,2016-03-04 02:12:09,FALSE,NA,"705576536150302720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gpereyrairujo",2,TRUE,FALSE,NA,NA
"947","@Dr24hours @MHendr1cks I hope @PLOSONE will make the full story (rev &amp; ed statements/decisions) public",FALSE,0,"AlquierThierry",2016-03-04 02:12:04,FALSE,"705575378438459392","705576514901970948","2475111682","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlquierThierry",0,FALSE,FALSE,NA,NA
"948","RT @DrDylanMacKay: Hey @PLOSONE it isn't April 1st yet, what nonsense is this? Creator? #CitationNeeded  https://t.co/VQf2Rf1tBS https://t.…",FALSE,0,NA,2016-03-04 02:11:58,FALSE,NA,"705576488456683521",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PeterEckUoM",2,TRUE,FALSE,NA,NA
"949","@GenomeDaddy @PLOSONE (3/3) improve some of those 70% and avoid that 30%? I tend towards ""no"" but as I said, limited experience here.",FALSE,0,"sennoma",2016-03-04 02:09:56,FALSE,"705575609414643712","705575978546892801","38766002","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sennoma",0,FALSE,FALSE,NA,NA
"950","@bmainou @BladerLab @PLOSONE @PLOS much debate about whether it's a translation error,  an idiom,  etc.  Certainly editors dropped the ball.",FALSE,0,"bmainou",2016-03-04 02:08:34,FALSE,"705509017829974016","705575632743305216","53250509","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wtjackson",0,FALSE,FALSE,NA,NA
"951","@GenomeDaddy @PLOSONE (2/n) of papers get published somewhere. So I guess we are asking: is it worth the expense and delay of pre-pub PR to",FALSE,0,"sennoma",2016-03-04 02:08:28,FALSE,"705575320934617088","705575609414643712","38766002","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sennoma",0,FALSE,FALSE,NA,NA
"952","RT @mbeisen: I'm sorry for @plosone #CreatorGate - but daily soft failings of #peerreview and glamour humping are far far worse for science",FALSE,0,NA,2016-03-04 02:07:36,FALSE,NA,"705575387963777024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lteytelman",31,TRUE,FALSE,NA,NA
"953","@GenomeDaddy @PLOSONE I didn't do huge amt of reviewing before leaving academia, but only remember one truly shite paper. IIRC, ~70% (1/n)",FALSE,0,"GenomeDaddy",2016-03-04 02:07:20,FALSE,"705574018359820289","705575320934617088","2230867051","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sennoma",0,FALSE,FALSE,NA,NA
"954","Good to see that #plosone have retracted that awful “The Creator did it” paper…
https://t.co/KN8PsZo0fD",FALSE,2,NA,2016-03-04 02:04:51,FALSE,NA,"705574696201289728",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","MalariaUnit",0,FALSE,FALSE,NA,NA
"955","RT @antimisopathist: .@plosone pls retract #pace paper &amp; all psychobabble! similar unsupported assertions &amp; not translation issue! https://…",FALSE,0,NA,2016-03-04 02:04:03,FALSE,NA,"705574497680801792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WDaisyFL",2,TRUE,FALSE,NA,NA
"956","RT @SFriedScientist: It took @PLOSONE one day to review and retract #HandofGod paper. It took the Lancet 12 years to retract Wakefield's an…",FALSE,0,NA,2016-03-04 02:03:52,FALSE,NA,"705574448217333761",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HollyKindsvater",67,TRUE,FALSE,NA,NA
"957","@anxosan @PLOSONE  You should resign. You fail  to note that no theory for the creation of the universe identifies the prime moving agent.",FALSE,0,"anxosan",2016-03-04 02:03:35,FALSE,"705374529649053696","705574377987907584","254497239","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IBarKahn",0,FALSE,FALSE,NA,NA
"958","@anxosan @PLOSONE ,,,do not let the door hit you in the ass you moron!",FALSE,0,"anxosan",2016-03-04 02:03:30,FALSE,"705374529649053696","705574359738351619","254497239","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","johnnik1",0,FALSE,FALSE,NA,NA
"959","@sennoma @PLOSONE in my cases it was just so blatant.",FALSE,0,"sennoma",2016-03-04 02:02:09,FALSE,"705572791219838977","705574018359820289","38766002","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","GenomeDaddy",0,FALSE,FALSE,NA,NA
"960","RT @SFriedScientist: It took @PLOSONE one day to review and retract #HandofGod paper. It took the Lancet 12 years to retract Wakefield's an…",FALSE,0,NA,2016-03-04 02:01:21,FALSE,NA,"705573815485652994",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ambikamath",67,TRUE,FALSE,NA,NA
"961","RT @PLOSONE: Update: PLOS ONE apologizes for the errors and oversight leading to the publication of this paper. https://t.co/tqlvWtUB93",FALSE,0,NA,2016-03-04 02:01:04,FALSE,NA,"705573744228626432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","santiagojsp7",97,TRUE,FALSE,NA,NA
"962","Want a different perspective on the @plosone debate? https://t.co/ROE2zp10pb",FALSE,1,NA,2016-03-04 02:00:39,FALSE,NA,"705573639601709056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rhodycaroline",0,FALSE,FALSE,NA,NA
"963","RT @rhodycaroline: #scicomm in @PLOSONE  https://t.co/FP9I56JwY8",FALSE,0,NA,2016-03-04 02:00:23,FALSE,NA,"705573571737686016",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","OmizoRM",1,TRUE,FALSE,NA,NA
"964","Paper that says human hand was 'designed by Creator' sparks concern https://t.co/AJr1PzOyX9 #PlosOne #Science #Publishing",FALSE,1,NA,2016-03-04 02:00:14,FALSE,NA,"705573536392302592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","myprefrontal",0,FALSE,FALSE,NA,NA
"965","#scicomm in @PLOSONE  https://t.co/FP9I56JwY8",FALSE,1,NA,2016-03-04 01:59:20,FALSE,NA,"705573309023444992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rhodycaroline",1,FALSE,FALSE,NA,NA
"966","RT @SFriedScientist: It took @PLOSONE one day to review and retract #HandofGod paper. It took the Lancet 12 years to retract Wakefield's an…",FALSE,0,NA,2016-03-04 01:58:59,FALSE,NA,"705573220536164352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dr_KatieG1",67,TRUE,FALSE,NA,NA
"967","RT @KA_Nicholas: New @PLOSONE study: why do scientists do #scicomm? To defend, inform, excite. https://t.co/hVZaqW0qAp via @LizNeeley https…",FALSE,0,NA,2016-03-04 01:58:32,FALSE,NA,"705573107814293505",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lansverk",30,TRUE,FALSE,NA,NA
"968","@GenomeDaddy @PLOSONE So I'd say those papers should have been published alongside the authors' defense/justification, otherwise rejected.",FALSE,0,"GenomeDaddy",2016-03-04 01:57:16,FALSE,"705570450202464256","705572791219838977","2230867051","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sennoma",0,FALSE,FALSE,NA,NA
"969","RT @KA_Nicholas: New @PLOSONE study: why do scientists do #scicomm? To defend, inform, excite. https://t.co/hVZaqW0qAp via @LizNeeley https…",FALSE,0,NA,2016-03-04 01:57:03,FALSE,NA,"705572734743375872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ShipLives",30,TRUE,FALSE,NA,NA
"970","@GenomeDaddy @PLOSONE Ah, nope: https://t.co/0PuSLjmxcq Authors must defend zero-new-info papers, unlikely to be accepted.",FALSE,1,"GenomeDaddy",2016-03-04 01:56:13,FALSE,"705570450202464256","705572523640012800","2230867051","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sennoma",0,FALSE,FALSE,NA,NA
"971","RT @SFriedScientist: It took @PLOSONE one day to review and retract #HandofGod paper. It took the Lancet 12 years to retract Wakefield's an…",FALSE,0,NA,2016-03-04 01:53:57,FALSE,NA,"705571953256435712",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BaxterTwi",67,TRUE,FALSE,NA,NA
"972","RT @BurnzEyeView: @anxosan @PLOSONE ...why not write a ""scientific"" paper refuting a Creator with examples?",FALSE,0,NA,2016-03-04 01:52:03,FALSE,NA,"705571474711715840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jsduncan04",2,TRUE,FALSE,NA,NA
"973","@anxosan @PLOSONE #byefelicia",FALSE,1,"anxosan",2016-03-04 01:51:27,FALSE,"705374529649053696","705571327349014528","254497239","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JohnBCitizen",0,FALSE,FALSE,NA,NA
"974","@GenomeDaddy @PLOSONE Can't remember if P1 publishes straight-up replications. I *think* they disavow ""novelty"" as factor...?",FALSE,1,"GenomeDaddy",2016-03-04 01:50:41,FALSE,"705570450202464256","705571133249208320","2230867051","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sennoma",0,FALSE,FALSE,NA,NA
"975","@LSU_FISH @missmolamola @PLOSONE @SFriedScientist It's still up there I cording the the link I just posted",FALSE,1,"LSU_FISH",2016-03-04 01:50:27,FALSE,"705560238431162368","705571073207767040","442866144","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Craken_MacCraic",0,FALSE,FALSE,NA,NA
"976","@GenomeDaddy @PLOSONE  I've heard this from other folks, too; P1 as victim of their own growth is a common view.",FALSE,1,"GenomeDaddy",2016-03-04 01:49:38,FALSE,"705570169519628288","705570868508958720","2230867051","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sennoma",0,FALSE,FALSE,NA,NA
"977","@sennoma @PLOSONE in both times I reviewed I told them that papers had zero now info. Both showed up despite this",FALSE,0,"GenomeDaddy",2016-03-04 01:47:58,FALSE,"705570169519628288","705570450202464256","2230867051","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","GenomeDaddy",0,FALSE,FALSE,NA,NA
"978","@GenomeDaddy @sennoma @PLOSONE I've had both. Best and worst review experiences at PLOS. As reviewer all good on my end.",FALSE,0,"GenomeDaddy",2016-03-04 01:47:48,FALSE,"705570169519628288","705570406036410368","2230867051","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mrhunsaker",0,FALSE,FALSE,NA,NA
"979","@sennoma @PLOSONE some AEs think they are editing for CNS",FALSE,0,"GenomeDaddy",2016-03-04 01:46:51,FALSE,"705570053870104576","705570169519628288","2230867051","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","GenomeDaddy",0,FALSE,FALSE,NA,NA
"980","@sennoma @PLOSONE biggest problem is that they have a policy, but it's not enforced. Some AEs think it's just a dump for data and...",FALSE,0,"sennoma",2016-03-04 01:46:24,FALSE,"705569847451754506","705570053870104576","38766002","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","GenomeDaddy",0,FALSE,FALSE,NA,NA
"981","@anxosan @PLOSONE Resign then loser.And on your way home get a banana.. dumb Ape",FALSE,0,"anxosan",2016-03-04 01:45:36,FALSE,"705374529649053696","705569851796946946","254497239","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sballister",0,FALSE,FALSE,NA,NA
"982","@GenomeDaddy @PLOSONE I've reviewed for them, experience was good (I hope the authors would say so too!). Never sent a paper there.",FALSE,0,"GenomeDaddy",2016-03-04 01:45:35,FALSE,"705569463651819521","705569847451754506","2230867051","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sennoma",0,FALSE,FALSE,NA,NA
"983","RT @ScholarlyChickn: Retracted: Even Devine Intervention could not save @PLOSONE's #handofgod paper. https://t.co/mCZX51Hdkg",FALSE,0,NA,2016-03-04 01:45:12,FALSE,NA,"705569751142166528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","profmdwhite",4,TRUE,FALSE,NA,NA
"984","@simonmd @PLOSONE Only an ingrate who thinks it happened at random is a harmful disgrace to common sense.",FALSE,1,"simonmd",2016-03-04 01:44:05,FALSE,"705430666972893184","705569470366941185","9589762","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sballister",1,FALSE,FALSE,NA,NA
"985","@sennoma @PLOSONE I have both reviewed for and been reviewed by them. Every experience has been terrible and wild.",FALSE,0,"sennoma",2016-03-04 01:44:03,FALSE,"705569149578309632","705569463651819521","38766002","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","GenomeDaddy",0,FALSE,FALSE,NA,NA
"986","@GenomeDaddy @PLOSONE I didn't say that. In a future tweet, you're about to claim P1 pre-pub is crap. I disagree with both extremes.",FALSE,1,"GenomeDaddy",2016-03-04 01:42:48,FALSE,"705568497787514881","705569149578309632","2230867051","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sennoma",0,FALSE,FALSE,NA,NA
"987","RT @SFriedScientist: It took @PLOSONE one day to review and retract #HandofGod paper. It took the Lancet 12 years to retract Wakefield's an…",FALSE,0,NA,2016-03-04 01:42:27,FALSE,NA,"705569061061697537",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Craken_MacCraic",67,TRUE,FALSE,NA,NA
"988","@Dr24hours @Bashir9ist @PLOSONE weak policy on editing is a problem (and also a warning to the ""what value is added by journals"" crowd)",FALSE,1,"Dr24hours",2016-03-04 01:41:35,FALSE,"705567734025818112","705568843129872385","260886966","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PaleoGould",0,FALSE,FALSE,NA,NA
"989","RT @GenomeDaddy: To claim @PLOSONE is some shining example of pre pub review is like saying the creator designed my hand  https://t.co/eJE5…",FALSE,0,NA,2016-03-04 01:40:39,FALSE,NA,"705568609473601536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Dr24hours",1,TRUE,FALSE,NA,NA
"990","RT @marc_rr: The @PLOSONE staff has reacted to the “Creator” paper: https://t.co/HNdY87Jztg
Fast &amp; transparent reaction https://t.co/qEPlvP…",FALSE,0,NA,2016-03-04 01:40:32,FALSE,NA,"705568578800640000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rhodnius",45,TRUE,FALSE,NA,NA
"991","@anxosan @PLOSONE RESIGN ALREADY",FALSE,0,"anxosan",2016-03-04 01:40:21,FALSE,"705374529649053696","705568529852928004","254497239","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","la15plunkett",0,FALSE,FALSE,NA,NA
"992","To claim @PLOSONE is some shining example of pre pub review is like saying the creator designed my hand  https://t.co/eJE5VsNUEZ",FALSE,1,NA,2016-03-04 01:40:13,FALSE,NA,"705568497787514881",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","GenomeDaddy",1,FALSE,FALSE,NA,NA
"993","RT @ScholarlyChickn: Retracted: Even Devine Intervention could not save @PLOSONE's #handofgod paper. https://t.co/mCZX51Hdkg",FALSE,0,NA,2016-03-04 01:40:04,FALSE,NA,"705568459648798720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","scholarlykitchn",4,TRUE,FALSE,NA,NA
"994","@anxosan @PLOSONE ...why not write a ""scientific"" paper refuting a Creator with examples?",FALSE,4,"anxosan",2016-03-04 01:39:08,FALSE,"705374529649053696","705568227045183488","254497239","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BurnzEyeView",2,FALSE,FALSE,NA,NA
"995","@Bashir9ist Yes. If @PLOSONE doesn't have they should.",FALSE,1,"Bashir9ist",2016-03-04 01:37:11,FALSE,"705567536734142464","705567734025818112","503518296","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Dr24hours",0,FALSE,FALSE,NA,NA
"996","RT @iddux: It took @plosone 2 days to retract #handofgod, and people are still upset over ""quality"". 
 #arseniclife to be retracted in...?",FALSE,0,NA,2016-03-04 01:35:28,FALSE,NA,"705567303451197440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sennoma",27,TRUE,FALSE,NA,NA
"997","@anxosan @PLOSONE lol",FALSE,0,"anxosan",2016-03-04 01:35:23,FALSE,"705374529649053696","705567280332218369","254497239","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","crotalus_wit",0,FALSE,FALSE,NA,NA
"998","@anxosan @PLOSONE",FALSE,0,"anxosan",2016-03-04 01:34:51,FALSE,"705374529649053696","705567149872517121","254497239","<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","thelonman1965",0,FALSE,FALSE,NA,NA
"999","@CoyneoftheRealm @schneiderleonid @PLOSONE It's not what you know, but who you know...",FALSE,0,"CoyneoftheRealm",2016-03-04 01:34:42,FALSE,"705508969356378112","705567110131535874","327697369","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CareerVariety",0,FALSE,FALSE,NA,NA
"1000","then resign! We'ed all be better off!@anxosan @PLOSONE",FALSE,0,NA,2016-03-04 01:34:23,FALSE,NA,"705567030544461824",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GreggImus",0,FALSE,FALSE,NA,NA
"1001","RT @PaleoForams: .@PLOSONE has decided to retract the  #handofgod #Creatorgate article https://t.co/rdyACEJoCw",FALSE,0,NA,2016-03-04 01:32:43,FALSE,NA,"705566612766593024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HighBass",2,TRUE,FALSE,NA,NA
"1002","RT @iddux: It took @plosone 2 days to retract #handofgod, and people are still upset over ""quality"". 
 #arseniclife to be retracted in...?",FALSE,0,NA,2016-03-04 01:31:00,FALSE,NA,"705566176861097984",NA,"<a href=""http://gplus.to/carbonandroid"" rel=""nofollow"">Carbon v2</a>","Schenck",27,TRUE,FALSE,NA,NA
"1003","RT @PLOSONE: Update: PLOS ONE apologizes for the errors and oversight leading to the publication of this paper. https://t.co/tqlvWtUB93",FALSE,0,NA,2016-03-04 01:30:56,FALSE,NA,"705566163716079617",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wendyruscoe",97,TRUE,FALSE,NA,NA
"1004","""Creator"" != language issue methinks
“@AlquierThierry: @MouseCentral Not only a language issue as explained by @PLOSONE in their apology”",FALSE,0,"AlquierThierry",2016-03-04 01:30:19,FALSE,"705561964320268293","705566007859937280","2475111682","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SableSys",0,FALSE,FALSE,NA,NA
"1005","RT @PaleoForams: .@PLOSONE has decided to retract the  #handofgod #Creatorgate article https://t.co/rdyACEJoCw",FALSE,0,NA,2016-03-04 01:30:14,FALSE,NA,"705565986649305089",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wendyruscoe",2,TRUE,FALSE,NA,NA
"1006",".@PLOSONE has decided to retract the  #handofgod #Creatorgate article https://t.co/rdyACEJoCw",FALSE,1,NA,2016-03-04 01:26:48,FALSE,NA,"705565122555674624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PaleoForams",2,FALSE,FALSE,NA,NA
"1007","@anxosan @PLOSONE haha go ahead you dope.",FALSE,1,"anxosan",2016-03-04 01:25:39,FALSE,"705374529649053696","705564833907937280","254497239","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BetterThings4u",0,FALSE,FALSE,NA,NA
"1008","RT @SFriedScientist: It took @PLOSONE one day to review and retract #HandofGod paper. It took the Lancet 12 years to retract Wakefield's an…",FALSE,0,NA,2016-03-04 01:21:40,FALSE,NA,"705563829938159620",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jkellyca",67,TRUE,FALSE,NA,NA
"1009","RT @SFriedScientist: It took @PLOSONE one day to review and retract #HandofGod paper. It took the Lancet 12 years to retract Wakefield's an…",FALSE,0,NA,2016-03-04 01:20:42,FALSE,NA,"705563586869891072",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Timberati",67,TRUE,FALSE,NA,NA
"1010","Oh my, @PLOSONE has just lost all credibility due to ""translation errors"". #Creatorgate",FALSE,0,NA,2016-03-04 01:19:29,FALSE,NA,"705563280413069312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mcsandfilms",0,FALSE,FALSE,NA,NA
"1011","RT @PLOSONE: Update: PLOS ONE apologizes for the errors and oversight leading to the publication of this paper. https://t.co/tqlvWtUB93",FALSE,0,NA,2016-03-04 01:16:21,FALSE,NA,"705562493263937536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jim_bouldin",97,TRUE,FALSE,NA,NA
"1012","@anxosan @PLOSONE good bye",FALSE,2,"anxosan",2016-03-04 01:16:04,FALSE,"705374529649053696","705562420115337216","254497239","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jpembry1",0,FALSE,FALSE,NA,NA
"1013","RT @iddux: It took @plosone 2 days to retract #handofgod, and people are still upset over ""quality"". 
 #arseniclife to be retracted in...?",FALSE,0,NA,2016-03-04 01:15:10,FALSE,NA,"705562194486894592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","loraxorg",27,TRUE,FALSE,NA,NA
"1014","@MouseCentral Not only a language issue as explained by @PLOSONE in their apology",FALSE,0,"MouseCentral",2016-03-04 01:14:15,FALSE,"705561555283386368","705561964320268293","168909916","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlquierThierry",0,FALSE,FALSE,NA,NA
"1015","@AlquierThierry @PLOSONE agree.",FALSE,0,"AlquierThierry",2016-03-04 01:13:10,FALSE,"705560963035095040","705561689127714816","2475111682","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","andpru",0,FALSE,FALSE,NA,NA
"1016","@simonmd @PLOSONE Such a dangerous thing to think the features of the human hand were designed &amp; there may be an invested interest in you!",FALSE,0,"simonmd",2016-03-04 01:12:40,FALSE,"705430666972893184","705561566775812097","9589762","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4aletheia",0,FALSE,FALSE,NA,NA
"1017","RT @facasaro: Critica al peer review de @PLOSONE  luego que autores utilizaran la palabra ""Creator""para justificar una correlación https://…",FALSE,0,NA,2016-03-04 01:12:20,FALSE,NA,"705561481975300096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dvsalgado",2,TRUE,FALSE,NA,NA
